,tweet,Full_Date,source,text,tweet_url,name,doggo,floofer,pupper,puppo,date,demonaiter,numerator,stage,photo_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
1025,671536543010570240,2015-12-01 03:49:23+00:00,Twitter for iPhone,This is Reginald. He's pondering what life would be like without so much damn skin,https://twitter.com/dog_rates/status/671536543010570240/photo/1,Reginothersld,,,,,2015-12-01,10.0,9.0,,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1,pug,0.537652,1,bull_mastiff,0.220617,1,French_bulldog,0.0682965,1,441,1253
1026,671528761649688577,2015-12-01 03:18:27+00:00,Twitter for iPhone,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh.,https://twitter.com/dog_rates/status/671528761649688577/photo/1,Jothersx,,,,,2015-12-01,10.0,10.0,,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,1,Doberman,0.782626,1,black-and-tan_coonhound,0.109678,1,Gordon_setter,0.0521101999999999,1,280,896
1027,671518598289059840,2015-12-01 02:38:04+00:00,Twitter for iPhone,This is Scruffers. He's being violated on multiple levels and is not happy about it,https://twitter.com/dog_rates/status/671518598289059840/photo/1,Scruffers,,,,,2015-12-01,10.0,9.0,,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,1,Lakeland_terrier,0.428275,1,wire-haired_fox_terrier,0.111472,1,toy_poodle,0.105016,1,319,1010
1028,671485057807351808,2015-12-01 00:24:48+00:00,Twitter for iPhone,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes.,https://twitter.com/dog_rates/status/671485057807351808/photo/1,Penelope,,,,,2015-12-01,10.0,11.0,,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,1,Samoyed,0.627901,1,Great_Pyrenees,0.276421,1,kuvasz,0.0578735,1,253,806
1029,671357843010908160,2015-11-30 15:59:17+00:00,Twitter for iPhone,Tfw she says hello from the other side,"https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1,https://twitter.com/dog_rates/status/671357843010908160/photo/1",others,,,,,2015-11-30,10.0,9.0,,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,1,Italian_greyhound,0.831757,1,toy_terrier,0.0433058,1,Chihuahua,0.036773,1,157,426
1030,671355857343524864,2015-11-30 15:51:24+00:00,Twitter for iPhone,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there.,https://twitter.com/dog_rates/status/671355857343524864/photo/1,Lou,,,,,2015-11-30,10.0,10.0,,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,1,miniature_poodle,0.313811,1,toy_poodle,0.1655849999999999,1,Irish_terrier,0.0560941,1,119,508
1031,671186162933985280,2015-11-30 04:37:05+00:00,Twitter for iPhone,This is Sparky. That's his pancake now. He will raise it as his own.,https://twitter.com/dog_rates/status/671186162933985280/photo/1,Spothersrky,,,,,2015-11-30,10.0,10.0,,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,1,Chihuahua,0.319106,1,whippet,0.1691339999999999,1,toy_terrier,0.125815,1,241,788
1032,671182547775299584,2015-11-30 04:22:44+00:00,Twitter for iPhone,This pup holds the secrets of the universe in his left eye.,https://twitter.com/dog_rates/status/671182547775299584/photo/1,others,,,,,2015-11-30,10.0,12.0,,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,1,Rottweiler,0.331179,1,kelpie,0.218601,1,Appenzeller,0.18252,1,378,1193
1033,671154572044468225,2015-11-30 02:31:34+00:00,Twitter for iPhone,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh.,https://twitter.com/dog_rates/status/671154572044468225/photo/1,Holly,,,,,2015-11-30,10.0,11.0,,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,1,Labrador_retriever,0.495047,1,Chesapeake_Bay_retriever,0.350188,1,golden_retriever,0.1424,1,241,769
1034,671151324042559489,2015-11-30 02:18:39+00:00,Twitter for iPhone,*struggling to breathe properly*,https://twitter.com/dog_rates/status/671151324042559489/photo/1,others,,,,,2015-11-30,10.0,12.0,,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,1,Rottweiler,0.781201,1,black-and-tan_coonhound,0.0612065,1,kelpie,0.0488556999999999,1,166,714
1035,671147085991960577,2015-11-30 02:01:49+00:00,Twitter for iPhone,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect i,https://twitter.com/dog_rates/status/671147085991960577/photo/1,others,,,,,2015-11-30,10.0,9.0,,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,1,Yorkshire_terrier,0.467202,1,cairn,0.440122,1,silky_terrier,0.0586900999999999,1,254,713
1036,671138694582165504,2015-11-30 01:28:28+00:00,Twitter for iPhone,Me running from commitment.,https://twitter.com/dog_rates/status/671138694582165504/photo/1,others,,,,,2015-11-30,10.0,10.0,,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,1,Samoyed,0.587342,1,Great_Pyrenees,0.268952,1,Pekinese,0.0905275,1,448,996
1037,671134062904504320,2015-11-30 01:10:04+00:00,Twitter for iPhone,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pa,https://twitter.com/dog_rates/status/671134062904504320/photo/1,Clothersrence,,,,,2015-11-30,10.0,8.0,,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,1,Shih-Tzu,0.1803799999999999,1,golden_retriever,0.180194,1,Labrador_retriever,0.173656,1,212,796
1038,671109016219725825,2015-11-29 23:30:32+00:00,Twitter for iPhone,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead,https://twitter.com/dog_rates/status/671109016219725825/photo/1,Toby,,,,,2015-11-29,10.0,8.0,,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1,basenji,0.855959,1,beagle,0.0367231,1,toy_terrier,0.0292577999999999,1,478,1225
1039,670995969505435648,2015-11-29 16:01:20+00:00,Twitter for iPhone,Yea I can't handle this job anymore your dogs are too adorable.,"https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1,https://twitter.com/dog_rates/status/670995969505435648/photo/1",others,,,,,2015-11-29,10.0,12.0,,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1,redbone,0.8662209999999999,1,beagle,0.061194,1,Rhodesian_ridgeback,0.0242845,1,317,1175
1040,670823764196741120,2015-11-29 04:37:03+00:00,Twitter for iPhone,This is Remington. He's a man dime.,https://twitter.com/dog_rates/status/670823764196741120/photo/1,Remington,,,,,2015-11-29,10.0,12.0,,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,1,Labrador_retriever,0.947453,1,German_short-haired_pointer,0.0170005999999999,1,Weimaraner,0.0154320999999999,1,205,824
1041,670815497391357952,2015-11-29 04:04:12+00:00,Twitter for iPhone,This is Sage. He likes to burn shit.,https://twitter.com/dog_rates/status/670815497391357952/photo/1,Sothersge,,,,,2015-11-29,10.0,10.0,,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,1,American_Staffordshire_terrier,0.919714,1,Staffordshire_bullterrier,0.0734302,1,bull_mastiff,0.000905679,1,1708,3410
1042,670811965569282048,2015-11-29 03:50:10+00:00,Twitter for iPhone,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility.,https://twitter.com/dog_rates/status/670811965569282048/photo/1,Mothersggie,,,,,2015-11-29,10.0,10.0,,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,1,basset,0.99409,1,Walker_hound,0.00397268,1,beagle,0.00140619,1,295,1202
1043,670807719151067136,2015-11-29 03:33:17+00:00,Twitter for iPhone,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug.","https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1,https://twitter.com/dog_rates/status/670807719151067136/photo/1",Andy,,,,,2015-11-29,10.0,11.0,,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1,Old_English_sheepdog,0.958035,1,Sealyham_terrier,0.0138922,1,Border_collie,0.00460114,1,546,1234
1044,670804601705242624,2015-11-29 03:20:54+00:00,Twitter for iPhone,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round.,https://twitter.com/dog_rates/status/670804601705242624/photo/1,Mothersson,,,,,2015-11-29,10.0,10.0,,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1,Pomeranian,0.86856,1,Pekinese,0.0901291999999999,1,chow,0.0217220999999999,1,1035,2098
1045,670803562457407488,2015-11-29 03:16:46+00:00,Twitter for iPhone,I would do radical things in the name of Dog God. I'd believe every word in that book.,https://twitter.com/dog_rates/status/670803562457407488/photo/1,others,,,,,2015-11-29,10.0,10.0,,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,1,basenji,0.344101,1,Ibizan_hound,0.210282,1,toy_terrier,0.196279,1,95,362
1046,670797304698376195,2015-11-29 02:51:54+00:00,Twitter for iPhone,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon.,https://twitter.com/dog_rates/status/670797304698376195/photo/1,Trigger,,,,,2015-11-29,10.0,11.0,,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,1,Pembroke,0.472197,1,beagle,0.090938,1,German_shepherd,0.0643659999999999,1,262,780
1047,670789397210615808,2015-11-29 02:20:29+00:00,Twitter for iPhone,Two obedient dogs here. Left one has extra leg sticking out of its back. They each ge,https://twitter.com/dog_rates/status/670789397210615808/photo/1,others,,,,,2015-11-29,10.0,9.0,,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,1,beagle,0.295966,1,basset,0.143527,1,bluetick,0.138992,1,255,700
1048,670782429121134593,2015-11-29 01:52:48+00:00,Twitter for iPhone,This dude slaps your girl's ass what do you do,https://twitter.com/dog_rates/status/670782429121134593/photo/1,others,,,,,2015-11-29,10.0,5.0,,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,1,Chihuahua,0.952963,1,French_bulldog,0.0365746999999999,1,Boston_bull,0.0019774,1,863,1691
1049,670778058496974848,2015-11-29 01:35:26+00:00,Twitter for iPhone,"""To bone or not to bone?""",https://twitter.com/dog_rates/status/670778058496974848/photo/1,others,,,,,2015-11-29,10.0,10.0,,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,1,pug,0.776612,1,Brabancon_griffon,0.1120319999999999,1,boxer,0.0390514,1,77,345
1050,670755717859713024,2015-11-29 00:06:39+00:00,Twitter for iPhone,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense,https://twitter.com/dog_rates/status/670755717859713024/photo/1,Gin,,,,,2015-11-29,10.0,9.0,,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,1,keeshond,0.994065,1,Norwegian_elkhound,0.00182748,1,cairn,0.00182131,1,123,475
1051,670717338665226240,2015-11-28 21:34:09+00:00,Twitter for iPhone,*screams for a little bit and then crumples to the floor shaking*,https://twitter.com/dog_rates/status/670717338665226240/photo/1,others,,,,,2015-11-28,10.0,12.0,,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,1,Pomeranian,0.368161,1,Pekinese,0.350973,1,golden_retriever,0.114902,1,547,1301
1052,670704688707301377,2015-11-28 20:43:53+00:00,Twitter for iPhone,Meet Danny. He's too good to look at the road when he's driving. Absolute menace,https://twitter.com/dog_rates/status/670704688707301377/photo/1,Dothersnny,,,,,2015-11-28,10.0,6.0,,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,1,Norwich_terrier,0.419838,1,cairn,0.351876,1,Norfolk_terrier,0.0510937,1,405,814
1053,670679630144274432,2015-11-28 19:04:19+00:00,Twitter for iPhone,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos,https://twitter.com/dog_rates/status/670679630144274432/photo/1,Pluto,,,,,2015-11-28,10.0,8.0,,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,1,Ibizan_hound,0.342734,1,Brittany_spaniel,0.229065,1,Chihuahua,0.104029,1,315,799
1054,670676092097810432,2015-11-28 18:50:15+00:00,Twitter for iPhone,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers,https://twitter.com/dog_rates/status/670676092097810432/photo/1,Bloo,,,,,2015-11-28,10.0,8.0,,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,1,Dandie_Dinmont,0.6761020000000001,1,West_Highland_white_terrier,0.0408256,1,clumber,0.0395333,1,45,267
1055,670444955656130560,2015-11-28 03:31:48+00:00,Twitter for iPhone,This is Paull. He just stubbed his toe.,https://twitter.com/dog_rates/status/670444955656130560/photo/1,Pothersull,,,,,2015-11-28,10.0,10.0,,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,English_springer,0.403698,1,Brittany_spaniel,0.347609,1,Welsh_springer_spaniel,0.137186,1,2153,7120
1056,670442337873600512,2015-11-28 03:21:24+00:00,Twitter for iPhone,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner.,https://twitter.com/dog_rates/status/670442337873600512/photo/1,Kodothers,,,,,2015-11-28,10.0,11.0,,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,1,Sussex_spaniel,0.403552,1,otterhound,0.256302,1,Irish_terrier,0.187315,1,213,690
1057,670428280563085312,2015-11-28 02:25:32+00:00,Twitter for iPhone,This is Willy. He's millennial af.,https://twitter.com/dog_rates/status/670428280563085312/photo/1,Willy,,,,,2015-11-28,10.0,11.0,,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,1,chow,0.335269,1,golden_retriever,0.30585,1,Tibetan_mastiff,0.0633253,1,694,1484
1058,670411370698022913,2015-11-28 01:18:21+00:00,Twitter for iPhone,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue.,https://twitter.com/dog_rates/status/670411370698022913/photo/1,Scooter,,,,,2015-11-28,10.0,12.0,,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,1,Maltese_dog,0.584397,1,miniature_schnauzer,0.0642008,1,toy_poodle,0.0608677,1,991,2176
1059,670403879788544000,2015-11-28 00:48:35+00:00,Twitter for iPhone,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered.,https://twitter.com/dog_rates/status/670403879788544000/photo/1,Nigel,,,,,2015-11-28,10.0,10.0,,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,1,pug,0.8022229999999999,1,French_bulldog,0.172557,1,bull_mastiff,0.0071628,1,173,460
1060,670385711116361728,2015-11-27 23:36:23+00:00,Twitter for iPhone,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho,https://twitter.com/dog_rates/status/670385711116361728/photo/1,Lothersrry,,,,,2015-11-27,10.0,8.0,,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,1,whippet,0.178027,1,Chesapeake_Bay_retriever,0.105969,1,beagle,0.0787197,1,234,593
1061,670374371102445568,2015-11-27 22:51:19+00:00,Twitter for iPhone,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room.,https://twitter.com/dog_rates/status/670374371102445568/photo/1,Dothersisy,,,,,2015-11-27,10.0,12.0,,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,1,English_springer,0.974936,1,English_setter,0.0116613,1,cocker_spaniel,0.00268899,1,295,785
1062,670338931251150849,2015-11-27 20:30:30+00:00,Twitter for iPhone,This is Butters. He's not ready for Thanksgiving to be over.,https://twitter.com/dog_rates/status/670338931251150849/photo/1,Butters,,,,,2015-11-27,10.0,10.0,,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,1,cairn,0.245033,1,West_Highland_white_terrier,0.137709,1,miniature_schnauzer,0.0891725,1,122,451
1063,670319130621435904,2015-11-27 19:11:49+00:00,Twitter for iPhone,"AT DAWN...
WE RIDE
",https://twitter.com/dog_rates/status/670319130621435904/photo/1,others,,,,,2015-11-27,10.0,11.0,,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1,Irish_terrier,0.2548559999999999,1,briard,0.2277159999999999,1,soft-coated_wheaten_terrier,0.223263,1,1359,4110
1064,670290420111441920,2015-11-27 17:17:44+00:00,Twitter for iPhone,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant.,https://twitter.com/dog_rates/status/670290420111441920/photo/1,Sothersndrothers,,,,,2015-11-27,10.0,11.0,,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,1,Chihuahua,0.368876,1,Pomeranian,0.282102,1,papillon,0.178795,1,315,750
1065,670093938074779648,2015-11-27 04:16:59+00:00,Twitter for iPhone,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat,https://twitter.com/dog_rates/status/670093938074779648/photo/1,Wotherslly,,,,,2015-11-27,10.0,9.0,,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,1,toy_poodle,0.383346,1,miniature_poodle,0.153678,1,chow,0.138543,1,365,1106
1066,670086499208155136,2015-11-27 03:47:25+00:00,Twitter for iPhone,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""",https://twitter.com/dog_rates/status/670086499208155136/photo/1,others,,,,,2015-11-27,10.0,10.0,,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,1,German_short-haired_pointer,0.273492,1,Staffordshire_bullterrier,0.132944,1,bluetick,0.1245619999999999,1,275,740
1067,670073503555706880,2015-11-27 02:55:47+00:00,Twitter for iPhone,Meet Winston. He wants to be a power drill. Very focused.,https://twitter.com/dog_rates/status/670073503555706880/photo/1,Winston,,,,,2015-11-27,10.0,10.0,,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,1,malamute,0.6018859999999999,1,Siberian_husky,0.340106,1,Eskimo_dog,0.0500413,1,874,1674
1068,670061506722140161,2015-11-27 02:08:07+00:00,Twitter for iPhone,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you.",https://twitter.com/dog_rates/status/670061506722140161/photo/1,Liothersm,,,,,2015-11-27,10.0,11.0,,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,1,Italian_greyhound,0.329339,1,American_Staffordshire_terrier,0.305294,1,whippet,0.111686,1,373,822
1069,670046952931721218,2015-11-27 01:10:17+00:00,Twitter for iPhone,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben.,https://twitter.com/dog_rates/status/670046952931721218/photo/1,Ben,,,,,2015-11-27,10.0,11.0,,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,1,Blenheim_spaniel,0.998335,1,beagle,0.000647289,1,Brittany_spaniel,0.000391866,1,191,684
1070,670003130994700288,2015-11-26 22:16:09+00:00,Twitter for iPhone,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings.,https://twitter.com/dog_rates/status/670003130994700288/photo/1,Rothersphothersel,,,,,2015-11-26,10.0,10.0,,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,1,beagle,0.375313,1,Saint_Bernard,0.1749109999999999,1,English_foxhound,0.115888,1,100,352
1071,669970042633789440,2015-11-26 20:04:40+00:00,Twitter for iPhone,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything.,https://twitter.com/dog_rates/status/669970042633789440/photo/1,Julio,,,,,2015-11-26,10.0,10.0,,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,1,miniature_pinscher,0.734744,1,Rottweiler,0.131066,1,Doberman,0.0815094,1,65,317
1072,669942763794931712,2015-11-26 18:16:16+00:00,Twitter for iPhone,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip.,https://twitter.com/dog_rates/status/669942763794931712/photo/1,Andru,,,,,2015-11-26,10.0,11.0,,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1,vizsla,0.743216,1,redbone,0.217282,1,Rhodesian_ridgeback,0.0284735,1,183,536
1073,669926384437997569,2015-11-26 17:11:11+00:00,Twitter for iPhone,I've never seen a dog so genuinely happy about a tennis ball.,https://twitter.com/dog_rates/status/669926384437997569/photo/1,others,,,,,2015-11-26,10.0,12.0,,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,1,Pomeranian,0.984231,1,keeshond,0.0102311,1,papillon,0.00221897,1,115,400
1074,669683899023405056,2015-11-26 01:07:38+00:00,Twitter for iPhone,This is Kloey. Her mother was a unicorn.,https://twitter.com/dog_rates/status/669683899023405056/photo/1,Kloey,,,,,2015-11-26,10.0,10.0,,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg,1,Pomeranian,0.998275,1,Chihuahua,0.000605476,1,Pekinese,0.000515688,1,119,412
1075,669680153564442624,2015-11-26 00:52:45+00:00,Twitter for iPhone,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups,https://twitter.com/dog_rates/status/669680153564442624/photo/1,Shotherswwn,,,,,2015-11-26,10.0,8.0,,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg,1,dalmatian,0.141257,1,borzoi,0.137744,1,Labrador_retriever,0.103792,1,311,712
1076,669603084620980224,2015-11-25 19:46:30+00:00,Twitter for iPhone,Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right,https://twitter.com/dog_rates/status/669603084620980224/photo/1,others,,,,,2015-11-25,10.0,10.0,,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg,1,Maltese_dog,0.659619,1,Tibetan_terrier,0.193539,1,Shih-Tzu,0.0393271,1,401,1006
1077,669573570759163904,2015-11-25 17:49:14+00:00,Twitter for iPhone,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test.,https://twitter.com/dog_rates/status/669573570759163904/photo/1,Lindothers,,,,,2015-11-25,10.0,10.0,,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg,1,West_Highland_white_terrier,0.946828,1,miniature_schnauzer,0.0223435999999999,1,cairn,0.00946166,1,156,467
1078,669567591774625800,2015-11-25 17:25:28+00:00,Twitter for iPhone,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicke,https://twitter.com/dog_rates/status/669567591774625800/photo/1,Kollin,,,,,2015-11-25,10.0,9.0,,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg,1,Chihuahua,0.980511,1,toy_terrier,0.00916644,1,miniature_pinscher,0.00265851,1,61,248
1079,669564461267722241,2015-11-25 17:13:02+00:00,Twitter for iPhone,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog.,https://twitter.com/dog_rates/status/669564461267722241/photo/1,others,,,,,2015-11-25,10.0,10.0,,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,1,toy_poodle,0.623685,1,miniature_poodle,0.25992,1,standard_poodle,0.0825297,1,133,413
1080,669393256313184256,2015-11-25 05:52:43+00:00,Twitter for iPhone,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point.,https://twitter.com/dog_rates/status/669393256313184256/photo/1,Ronduh,,,,,2015-11-25,10.0,10.0,,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1,cocker_spaniel,0.3598429999999999,1,Blenheim_spaniel,0.139519,1,toy_poodle,0.132746,1,83,383
1081,669375718304980992,2015-11-25 04:43:02+00:00,Twitter for iPhone,This is Billl. He's trying to be a ghost but he's not very good at it,https://twitter.com/dog_rates/status/669375718304980992/photo/1,Billl,,,,,2015-11-25,10.0,6.0,,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,1,Airedale,0.168762,1,Norfolk_terrier,0.1074789999999999,1,Lakeland_terrier,0.0978459,1,792,1425
1082,669371483794317312,2015-11-25 04:26:12+00:00,Twitter for iPhone,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes.,https://twitter.com/dog_rates/status/669371483794317312/photo/1,Oliviér,,,,,2015-11-25,10.0,10.0,,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,1,Brabancon_griffon,0.483268,1,miniature_pinscher,0.307465,1,redbone,0.0705238,1,196,524
1083,669367896104181761,2015-11-25 04:11:57+00:00,Twitter for iPhone,This is Chip. Chip's pretending to be choked.,https://twitter.com/dog_rates/status/669367896104181761/photo/1,Chip,,,,,2015-11-25,10.0,10.0,,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,1,basset,0.749394,1,beagle,0.133579,1,Welsh_springer_spaniel,0.0301984,1,172,485
1084,669363888236994561,2015-11-25 03:56:01+00:00,Twitter for iPhone,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity.,https://twitter.com/dog_rates/status/669363888236994561/photo/1,others,,,,,2015-11-25,10.0,10.0,,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,1,golden_retriever,0.539004,1,Irish_setter,0.40655,1,cocker_spaniel,0.0414844,1,252,669
1085,669359674819481600,2015-11-25 03:39:17+00:00,Twitter for iPhone,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down.,https://twitter.com/dog_rates/status/669359674819481600/photo/1,Sothersydee,,,,,2015-11-25,10.0,11.0,,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,1,Labrador_retriever,0.367818,1,German_short-haired_pointer,0.280642,1,Chesapeake_Bay_retriever,0.184246,1,134,390
1086,669354382627049472,2015-11-25 03:18:15+00:00,Twitter for iPhone,Meet Dug. Dug fucken loves peaches,https://twitter.com/dog_rates/status/669354382627049472/photo/1,Dug,,,,,2015-11-25,10.0,8.0,,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,1,Chihuahua,0.97399,1,French_bulldog,0.010832,1,Pekinese,0.00209865,1,1390,2889
1087,669328503091937280,2015-11-25 01:35:25+00:00,Twitter for iPhone,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad.,https://twitter.com/dog_rates/status/669328503091937280/photo/1,Kirk,,,,,2015-11-25,10.0,12.0,,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1,Siberian_husky,0.424202,1,Eskimo_dog,0.2376599999999999,1,malamute,0.0525717,1,452,1081
1088,669327207240699904,2015-11-25 01:30:16+00:00,Twitter for iPhone,Just got home from college. Dis my dog. She does all my homework. Big red turd in background.,https://twitter.com/dog_rates/status/669327207240699904/photo/1,others,,,,,2015-11-25,10.0,13.0,,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,1,golden_retriever,0.919584,1,Labrador_retriever,0.0496695,1,kuvasz,0.0102161,1,127,610
1089,669216679721873412,2015-11-24 18:11:04+00:00,Twitter for iPhone,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq,https://twitter.com/dog_rates/status/669216679721873412/photo/1,Clothersrq,,,,,2015-11-24,10.0,8.0,,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,1,golden_retriever,0.992758,1,Irish_setter,0.00337904,1,Saluki,0.00122963,1,422,958
1090,669203728096960512,2015-11-24 17:19:36+00:00,Twitter for iPhone,This is Samsom. He is sexually confused. Really wants to be a triceratops,https://twitter.com/dog_rates/status/669203728096960512/photo/1,Sothersmsom,,,,,2015-11-24,10.0,9.0,,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,1,pug,0.910452,1,French_bulldog,0.0550895999999999,1,Chihuahua,0.0148966,1,522,1074
